bet,won,balance,sequence,event,extracted profit,
5,False,4403,"[2, 3]",
7,True,4398,"[2, 3, 5]",
3,False,4405,"[3]",
6,True,4402,"[3, 3]",
0,0,4408,[],won,0,
4,False,4408,"[1, 2, 3]",
5,False,4404,"[1, 2, 3, 4]",
6,False,4399,"[1, 2, 3, 4, 5]",
7,True,4393,"[1, 2, 3, 4, 5, 6]",
7,True,4400,"[2, 3, 4, 5]",
7,False,4407,"[3, 4]",
10,True,4400,"[3, 4, 7]",
4,True,4410,"[4]",
0,0,4414,[],won,0,
4,True,4414,"[1, 2, 3]",
2,False,4418,"[2]",
4,True,4416,"[2, 2]",
0,0,4420,[],won,0,
4,True,4420,"[1, 2, 3]",
2,True,4424,"[2]",
0,0,4426,[],won,0,
4,True,4426,"[1, 2, 3]",
2,True,4430,"[2]",
0,0,4432,[],won,0,
4,True,4432,"[1, 2, 3]",
2,True,4436,"[2]",
0,0,4438,[],won,0,
4,False,4438,"[1, 2, 3]",
5,False,4434,"[1, 2, 3, 4]",
6,False,4429,"[1, 2, 3, 4, 5]",
7,False,4423,"[1, 2, 3, 4, 5, 6]",
8,True,4416,"[1, 2, 3, 4, 5, 6, 7]",
8,False,4424,"[2, 3, 4, 5, 6]",
10,True,4416,"[2, 3, 4, 5, 6, 8]",
9,False,4426,"[3, 4, 5, 6]",
12,True,4417,"[3, 4, 5, 6, 9]",
10,True,4429,"[4, 5, 6]",
5,True,4439,"[5]",
0,0,4444,[],won,0,
4,True,4444,"[1, 2, 3]",
2,False,4448,"[2]",
4,False,4446,"[2, 2]",
6,False,4442,"[2, 2, 4]",
8,True,4436,"[2, 2, 4, 6]",
6,False,4444,"[2, 4]",
8,True,4438,"[2, 4, 6]",
4,True,4446,"[4]",
0,0,4450,[],won,0,
4,False,4450,"[1, 2, 3]",
5,True,4446,"[1, 2, 3, 4]",
5,False,4451,"[2, 3]",
7,True,4446,"[2, 3, 5]",
3,True,4453,"[3]",
0,0,4456,[],won,0,
4,False,4456,"[1, 2, 3]",
5,True,4452,"[1, 2, 3, 4]",
5,True,4457,"[2, 3]",
0,0,4462,[],won,0,
4,False,4462,"[1, 2, 3]",
5,False,4458,"[1, 2, 3, 4]",
6,True,4453,"[1, 2, 3, 4, 5]",
6,True,4459,"[2, 3, 4]",
3,True,4465,"[3]",
0,0,4468,[],won,0,
4,False,4468,"[1, 2, 3]",
5,False,4464,"[1, 2, 3, 4]",
6,False,4459,"[1, 2, 3, 4, 5]",
7,False,4453,"[1, 2, 3, 4, 5, 6]",
8,False,4446,"[1, 2, 3, 4, 5, 6, 7]",
9,False,4438,"[1, 2, 3, 4, 5, 6, 7, 8]",
10,True,4429,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",
10,True,4439,"[2, 3, 4, 5, 6, 7, 8]",
10,False,4449,"[3, 4, 5, 6, 7]",
13,True,4439,"[3, 4, 5, 6, 7, 10]",
11,True,4452,"[4, 5, 6, 7]",
11,False,4463,"[5, 6]",
16,True,4452,"[5, 6, 11]",
6,False,4468,"[6]",
12,False,4462,"[6, 6]",
18,False,4450,"[6, 6, 12]",
24,True,4432,"[6, 6, 12, 18]",
18,False,4456,"[6, 12]",
24,True,4438,"[6, 12, 18]",
12,False,4462,"[12]",
24,False,4450,"[12, 12]",
36,True,4426,"[12, 12, 24]",
12,False,4462,"[12]",
24,False,4450,"[12, 12]",
36,False,4426,"[12, 12, 24]",
48,True,4390,"[12, 12, 24, 36]",
36,False,4438,"[12, 24]",
48,True,4402,"[12, 24, 36]",
24,True,4450,"[24]",
0,0,4474,[],won,0,
4,False,4474,"[1, 2, 3]",
5,True,4470,"[1, 2, 3, 4]",
5,True,4475,"[2, 3]",
0,0,4480,[],won,0,
4,False,4480,"[1, 2, 3]",
5,True,4476,"[1, 2, 3, 4]",
5,False,4481,"[2, 3]",
7,True,4476,"[2, 3, 5]",
3,True,4483,"[3]",
0,0,4486,[],won,0,
4,False,4486,"[1, 2, 3]",
5,True,4482,"[1, 2, 3, 4]",
5,True,4487,"[2, 3]",
0,0,4492,[],won,0,
4,True,4492,"[1, 2, 3]",
2,False,4496,"[2]",
4,False,4494,"[2, 2]",
6,False,4490,"[2, 2, 4]",
8,False,4484,"[2, 2, 4, 6]",
10,True,4476,"[2, 2, 4, 6, 8]",
8,False,4486,"[2, 4, 6]",
10,False,4478,"[2, 4, 6, 8]",
12,False,4468,"[2, 4, 6, 8, 10]",
14,False,4456,"[2, 4, 6, 8, 10, 12]",
16,True,4442,"[2, 4, 6, 8, 10, 12, 14]",
16,False,4458,"[4, 6, 8, 10, 12]",
20,False,4442,"[4, 6, 8, 10, 12, 16]",
24,True,4422,"[4, 6, 8, 10, 12, 16, 20]",
22,False,4446,"[6, 8, 10, 12, 16]",
28,False,4424,"[6, 8, 10, 12, 16, 22]",
34,False,4396,"[6, 8, 10, 12, 16, 22, 28]",
40,True,4362,"[6, 8, 10, 12, 16, 22, 28, 34]",
36,False,4402,"[8, 10, 12, 16, 22, 28]",
44,True,4366,"[8, 10, 12, 16, 22, 28, 36]",
38,True,4410,"[10, 12, 16, 22, 28]",
34,False,4448,"[12, 16, 22]",
46,True,4414,"[12, 16, 22, 34]",
38,False,4460,"[16, 22]",
54,True,4422,"[16, 22, 38]",
22,False,4476,"[22]",
44,True,4454,"[22, 22]",
0,0,4498,[],won,0,
4,True,4498,"[1, 2, 3]",
2,True,4502,"[2]",
0,0,4504,[],won,0,
4,True,4504,"[1, 2, 3]",
2,False,4508,"[2]",
4,False,4506,"[2, 2]",
6,True,4502,"[2, 2, 4]",
2,True,4508,"[2]",
0,0,4510,[],won,0,
4,False,4510,"[1, 2, 3]",
5,True,4506,"[1, 2, 3, 4]",
5,False,4511,"[2, 3]",
7,True,4506,"[2, 3, 5]",
3,True,4513,"[3]",
0,0,4516,[],won,0,
4,True,4516,"[1, 2, 3]",
2,False,4520,"[2]",
4,True,4518,"[2, 2]",
0,0,4522,[],won,0,
4,True,4522,"[1, 2, 3]",
2,False,4526,"[2]",
4,True,4524,"[2, 2]",
0,0,4528,[],won,0,
4,False,4528,"[1, 2, 3]",
5,False,4524,"[1, 2, 3, 4]",
6,False,4519,"[1, 2, 3, 4, 5]",
7,False,4513,"[1, 2, 3, 4, 5, 6]",
8,True,4506,"[1, 2, 3, 4, 5, 6, 7]",
8,False,4514,"[2, 3, 4, 5, 6]",
10,True,4506,"[2, 3, 4, 5, 6, 8]",
9,True,4516,"[3, 4, 5, 6]",
9,True,4525,"[4, 5]",
0,0,4534,[],won,0,
4,False,4534,"[1, 2, 3]",
5,True,4530,"[1, 2, 3, 4]",
5,True,4535,"[2, 3]",
0,0,4540,[],won,0,
4,False,4540,"[1, 2, 3]",
5,True,4536,"[1, 2, 3, 4]",
5,True,4541,"[2, 3]",
0,0,4546,[],won,0,
4,False,4546,"[1, 2, 3]",
5,True,4542,"[1, 2, 3, 4]",
5,True,4547,"[2, 3]",
0,0,4552,[],won,0,
4,False,4552,"[1, 2, 3]",
5,False,4548,"[1, 2, 3, 4]",
6,False,4543,"[1, 2, 3, 4, 5]",
7,True,4537,"[1, 2, 3, 4, 5, 6]",
7,False,4544,"[2, 3, 4, 5]",
9,False,4537,"[2, 3, 4, 5, 7]",
11,True,4528,"[2, 3, 4, 5, 7, 9]",
10,False,4539,"[3, 4, 5, 7]",
13,True,4529,"[3, 4, 5, 7, 10]",
11,True,4542,"[4, 5, 7]",
5,True,4553,"[5]",
0,0,4558,[],won,0,
